single_value_1,single_value_2,multiple_value_1
110.40161407399313,132.99944616139194,"[48.78432114, 42.02816898, 39.72355214, 39.86999871, 50.05770670, 42.42490422, 50.17239139, 49.29985345, 54.82155071, 49.92228484]"
117.85586809382781,28.079688542784087,"[87.26339045, 89.95952603, 84.19573913, 80.51340866, 84.50083813, 85.83080280, 77.73834366, 93.42016348, 85.27058273, 79.66310590]"
103.00994534963061,10.807368948319743,"[72.85599411, 78.74802400, 71.69556675, 77.42475555, 75.61661259, 77.82778591, 75.89448284, 64.85563260, 75.59429379, 74.04667340]"
113.38375825991737,203.04501556521868,"[58.72666215, 68.93214930, 54.65956165, 61.32295588, 52.86299092, 60.38350405, 62.02882736, 57.83443394, 65.88555496, 60.84255317]"
91.60065559382133,101.94914679571285,"[46.27205146, 51.39977878, 47.92919004, 54.04664459, 51.96699809, 40.39458701, 43.24236509, 47.53125473, 47.52803244, 51.81830728]"
94.2427179112521,0.9321757883336638,"[58.33398546, 60.51364205, 60.85706970, 65.53949849, 69.12353692, 69.62132768, 62.40222415, 65.58990595, 63.17698404, 55.65072341]"
84.73651341181078,26.386034715601962,"[35.05683267, 30.70646631, 29.14388578, 31.12174900, 29.03712283, 29.50728364, 29.58753309, 21.68259549, 29.68105929, 34.17058465]"
77.7054341097823,28.418546539332134,"[50.21200662, 52.02244168, 45.66436967, 41.30063109, 52.65989231, 41.70373818, 46.74088838, 53.22967189, 45.81285727, 45.20992166]"
83.58709044442742,34.226076959927596,"[62.13307028, 59.58164949, 58.87378807, 54.45753258, 54.69121111, 56.10359768, 57.16486558, 62.63920476, 60.78853918, 49.49647502]"
95.11150588509827,113.86913008986083,"[67.22368820, 74.45516345, 72.08030436, 67.52355822, 67.63680329, 60.74225668, 69.19843456, 75.40540201, 74.64667452, 70.20567440]"
91.28424769534134,35.15417766457155,"[27.94302010, 37.82072592, 32.21615080, 30.04549738, 37.96339983, 37.24238452, 28.69406873, 38.11422079, 21.94735397, 27.31117836]"
110.10000243716205,45.06208811451091,"[51.00150816, 58.73118667, 43.63326927, 51.73646910, 43.01165803, 52.29122922, 45.28190515, 54.39189287, 41.71579637, 58.60187534]"
84.55683979009649,3.331809197642409,"[49.48355482, 42.18844558, 37.56433312, 40.21540542, 36.69529008, 40.50467395, 46.45026723, 42.12235508, 49.27301938, 42.96881113]"
120.6451556155096,4.022381467455979,"[56.32834010, 48.40146973, 59.54799812, 60.16520441, 54.27372679, 52.64558778, 56.74845167, 61.03944040, 58.74673928, 62.50971533]"
113.50739364670727,123.12311243342427,"[61.43452902, 59.78040578, 64.92746498, 74.21286584, 55.89760363, 59.31543443, 62.30147932, 55.95710827, 57.97193313, 57.18954372]"
94.6458675506265,99.95414158009861,"[41.04383601, 53.55028393, 49.13559204, 43.69741417, 55.50709242, 53.01449426, 46.93290453, 47.33438005, 51.05377981, 50.01772746]"
125.72643266016047,36.87112320138498,"[58.00582041, 45.66214237, 62.87809920, 52.53561637, 45.23067170, 52.54551779, 45.96308316, 53.61917947, 48.75424361, 46.96949195]"
63.03186499920086,25.141470953916222,"[42.79257524, 42.15429131, 36.76340266, 47.17721901, 43.60463372, 39.70544633, 43.12050428, 37.16979965, 46.39659297, 43.35928871]"
100.330501033356,90.18295911916155,"[81.62212547, 78.86334489, 68.83717635, 81.52762281, 75.87162561, 83.14846211, 76.29065036, 74.78647416, 74.53166195, 72.61391797]"
95.81352458026537,32.02736837132958,"[39.51795044, 33.59987633, 35.99677969, 27.69703103, 36.10640255, 49.13112157, 43.40401934, 43.10944552, 41.71284844, 34.13107805]"
97.14074073200594,28.308267200506666,"[37.99618095, 48.30419163, 42.03889037, 42.02890272, 39.62228503, 42.41022562, 42.63255594, 46.09669817, 48.59113500, 33.63462798]"
117.21629799188105,7.925428385226629,"[36.05506109, 35.73026849, 43.97803214, 33.76316418, 46.74046334, 32.71586760, 33.88716972, 48.27490522, 35.82133957, 29.49968456]"
121.69246479091099,61.83163236431095,"[35.62578356, 29.73908340, 34.86228266, 38.22452368, 29.07366896, 31.74345844, 34.24817530, 32.61681823, 39.78458656, 30.50511345]"
124.1258446351804,61.63829676887601,"[41.05274744, 45.64615670, 51.26197911, 42.58372017, 40.14316426, 38.14856366, 41.18846485, 25.62294615, 38.60816864, 37.32915687]"
73.7693049736297,47.886642108871825,"[49.73800202, 57.42542442, 61.80099255, 58.81542994, 58.97703267, 58.74635135, 49.90306096, 54.92413176, 51.96175751, 52.72861383]"
102.06737347237194,177.61534941284808,"[42.61356646, 46.77301753, 40.44498475, 46.68015589, 47.87931243, 45.41544492, 50.32120450, 50.02817972, 56.43716130, 41.18849763]"
106.79544832749023,5.79937371562378,"[33.40647284, 26.15011439, 25.16684804, 23.12558664, 16.18589976, 21.64008194, 25.86243643, 22.91530818, 31.03754204, 27.05535697]"
73.8189333050305,34.39589509056924,"[28.33487279, 35.87700800, 29.98329816, 33.96939719, 25.63129649, 33.08047245, 32.58040876, 35.42241506, 31.62773305, 31.92712233]"
107.4206396868952,4.229044516390255,"[39.95365352, 49.73105230, 49.49255763, 44.08535417, 43.28348575, 44.23432977, 47.50319505, 48.61196398, 54.94682408, 43.96293013]"
124.15103716937023,12.97995645779467,"[37.85988743, 37.29111496, 44.07059855, 44.18910398, 43.20750250, 38.05617272, 33.76344617, 30.11487586, 38.01062632, 40.62215453]"
100.03077024763446,59.25089580440683,"[54.94924193, 58.64812511, 56.79701584, 48.95945832, 61.79988759, 63.33628913, 61.73481602, 62.53377413, 59.37434693, 59.10787447]"
110.26339051707728,73.93877987075001,"[34.90375853, 41.15299474, 28.98156636, 25.65007212, 34.51770796, 35.65719212, 35.72080127, 41.45503279, 35.40541511, 44.98167472]"
93.7215968745301,15.11066198159852,"[41.31555075, 49.34948152, 44.03758285, 37.67337554, 37.00995465, 37.13647637, 39.07017452, 43.71383825, 38.00483656, 43.04868231]"
108.31851827754656,31.64806626429893,"[44.46461329, 48.86365358, 46.78789675, 41.88170562, 42.93453243, 38.03073948, 48.48393269, 49.44389060, 30.25808381, 48.75639277]"
120.3620238008257,45.51446784875397,"[66.67555425, 55.83488155, 57.53520605, 53.05704532, 52.13028956, 47.65609817, 59.97829766, 57.76140944, 49.48121129, 55.27719433]"
103.06353318108506,22.90358831808996,"[44.61011541, 56.77353297, 57.11483123, 51.72109455, 60.54876391, 52.53378380, 65.56089058, 51.23561590, 55.54627071, 52.44573876]"
118.0505443931608,65.03370486857878,"[55.02036730, 54.61639676, 50.95304950, 48.57042657, 51.76870327, 52.43506447, 51.64594745, 55.86319928, 48.89944191, 56.64458337]"
94.94941203724763,158.58016398667095,"[62.27574818, 58.39391380, 57.65605801, 64.74048398, 65.93362955, 64.33961492, 60.87502055, 67.54058737, 62.60231113, 73.31923863]"
94.69056420986873,58.92634628956116,"[0.91119123, 12.18776518, 8.50837930, 11.67759920, 18.92488384, 13.68700537, 7.17947511, 11.24724435, 8.09410209, 15.50933804]"
103.75792196712248,18.842478555601538,"[45.10036672, 39.22480189, 45.01754962, 44.09927710, 46.70726611, 51.16953909, 50.28447055, 51.16365288, 44.52956826, 50.29212840]"
93.56371507027303,51.2838841068302,"[51.56410750, 45.34127169, 48.22820946, 45.40026273, 50.10539156, 39.64770014, 44.18474711, 46.35069091, 49.78109446, 41.41200901]"
122.01560708474086,47.44573068908938,"[42.15061622, 35.48853473, 39.61667822, 33.12843354, 28.12932425, 35.92556421, 31.37370470, 30.98146517, 28.36036577, 22.37871541]"
114.0387224497379,55.81587959749715,"[48.66177029, 41.97354857, 58.75999030, 41.86622331, 40.79619656, 31.50581356, 39.67680888, 51.43831911, 46.81511587, 33.36821789]"
97.51804384244338,60.95424950880314,"[40.91793760, 39.92929034, 35.45594405, 38.31147217, 36.82762805, 46.52579356, 37.22133972, 44.55937069, 30.66050051, 34.36556014]"
105.79959471731267,37.10694580596833,"[69.06348405, 69.32714339, 60.96599460, 63.36571107, 64.67900672, 76.05862181, 71.95031131, 68.27414858, 74.52811883, 67.30206609]"
73.08368929531355,92.74485597445758,"[68.87799081, 80.43460013, 69.29305963, 70.67605155, 75.19821664, 72.69770758, 75.92245822, 71.41165699, 65.17284449, 75.06661813]"
126.71128534792821,228.22953334727077,"[48.45680180, 45.46673089, 32.18830341, 39.44574868, 34.57018780, 44.44302900, 38.39811004, 37.75527859, 35.60640034, 31.93057664]"
97.53309406053496,127.88363598509301,"[39.76945451, 37.00162738, 41.20549018, 42.59953561, 47.56914327, 27.65013834, 44.48877636, 42.88123772, 36.81133682, 52.35742456]"
136.12450743525656,248.4256492769806,"[39.04778255, 37.41941167, 43.62593980, 33.80979958, 35.85675099, 53.29434432, 40.03193557, 46.74911210, 42.37589458, 34.52639023]"
100.35753600207823,31.281284855611958,"[48.59455033, 60.94854518, 55.63346999, 59.50330449, 55.39953643, 57.36316640, 73.48733814, 56.87500109, 56.88348799, 62.81907893]"
84.5125167288367,17.990405497915386,"[83.23488371, 66.67234540, 78.19819362, 71.09628533, 79.22601862, 81.62111551, 72.15137994, 68.39813392, 67.24941041, 77.91795590]"
102.7633785936753,95.7490526249055,"[47.13469661, 51.16661782, 49.43999253, 49.73854113, 45.64491870, 43.94789357, 51.35131760, 54.55143670, 56.05962966, 45.98317595]"
107.41543164792316,10.391384865578102,"[50.69278200, 49.49748063, 49.23013912, 41.69938216, 42.95068903, 44.61272215, 46.20158680, 44.53488226, 42.40132332, 45.87086017]"
103.11279745044948,20.289759931584147,"[38.26897985, 41.55893174, 39.75955003, 45.52460396, 39.90007159, 36.83083959, 51.63467058, 43.56457451, 37.60628255, 40.61735985]"
96.56976305084628,15.232082487534129,"[53.52320490, 45.23280288, 41.91013825, 41.54146799, 51.99382339, 58.36571459, 48.21983665, 47.54253609, 52.70015918, 48.31218872]"
101.1397265361289,16.967852039549943,"[57.30768001, 52.31893337, 50.47365871, 52.93271619, 48.97500685, 45.48988908, 52.49223884, 54.68535664, 47.47100280, 64.19517138]"
100.32356088767736,85.70557332368453,"[58.81146141, 62.23711358, 55.10356284, 57.89717578, 50.80502911, 46.83762304, 54.23891811, 63.12309127, 63.81937713, 67.57703653]"
93.51157761302342,103.77639451194615,"[50.84355624, 55.57330670, 60.40278213, 59.93874508, 58.97330479, 67.55552101, 64.42586243, 54.63901886, 59.50284583, 59.42371215]"
67.48720220323901,204.31482926504455,"[44.05212909, 46.14029574, 47.17345763, 51.21802118, 44.74120544, 49.44033211, 46.86061548, 54.72777728, 48.71193553, 52.28387679]"
106.95262956270423,108.86354095448864,"[56.61665058, 47.91668699, 51.83404319, 62.92362322, 59.09590215, 60.35038537, 59.16224568, 60.65524825, 57.45117381, 61.05911781]"
102.91348892779274,49.09833159270897,"[52.27777509, 47.60077916, 59.72825138, 52.96598573, 57.30100228, 53.46833967, 48.17385641, 48.12532794, 49.65784971, 50.03346767]"
110.88850728148469,136.82734460193745,"[24.72462143, 28.81682108, 30.75964855, 29.21274974, 33.08140332, 33.58148129, 26.83344658, 24.88509507, 33.95740234, 32.45305354]"
83.52712049728845,17.549550709989514,"[47.25500821, 49.49057060, 63.55170828, 50.61663143, 42.99929293, 49.06431856, 42.78279749, 49.58325149, 39.79578267, 52.02960184]"
82.08878589242713,20.35490676701536,"[59.95931793, 61.91568729, 56.82835135, 63.29509863, 61.20144478, 58.34936891, 51.73584398, 58.36088837, 57.83536579, 59.66837448]"
79.46428674070857,84.54403634812789,"[70.84242015, 81.96458690, 74.71298521, 73.02550143, 74.37953912, 65.81160098, 72.74455926, 78.04555070, 70.33256530, 72.66843980]"
91.2738717912698,32.214939564152424,"[66.20006386, 70.04203945, 81.02663001, 74.63130790, 75.32724837, 79.40093175, 66.84414914, 78.94737352, 78.43356072, 74.80565486]"
102.61014917412037,0.4349664845848903,"[63.47917709, 82.30276163, 72.97251988, 67.31977643, 68.31771560, 70.02984604, 69.81694044, 76.49559240, 63.58086284, 68.17765404]"
107.51258467202406,32.903782829869215,"[103.29031353, 104.34004750, 105.97581204, 113.89449261, 107.85748101, 106.31079809, 111.09077493, 113.66568133, 106.35188338, 115.23877704]"
102.5417923842835,18.16347292509356,"[41.68287007, 34.50899911, 33.78645667, 36.79150946, 37.74728546, 39.90102748, 37.66312239, 25.86824898, 39.19416507, 48.60902852]"
85.87136644809688,49.345505417143485,"[44.69259769, 47.77231201, 49.54413470, 55.25541163, 41.75315828, 55.23235845, 45.33535247, 44.17725577, 60.05814169, 47.82366683]"
118.64611118438074,66.13014152976677,"[46.70200647, 43.14456186, 34.58083965, 31.91556679, 37.05292849, 47.53290059, 49.46368657, 32.03897289, 43.00356550, 51.50641653]"
111.06940302278963,43.60075737959973,"[39.28247318, 37.72070392, 37.15650089, 41.72027881, 42.76100065, 36.55986647, 36.95462550, 37.51328147, 35.37193550, 31.62804970]"
118.98399246804186,230.98339837895253,"[61.43036855, 60.68699150, 55.56523504, 54.45947174, 46.51394315, 51.68507893, 55.49260920, 50.67470719, 55.57242676, 67.03338318]"
124.73436286305721,25.755076146998817,"[34.43578673, 27.45915418, 40.72556575, 33.63179216, 39.11485174, 34.95822506, 33.90987508, 28.72425537, 23.76950168, 34.97721125]"
125.11678543065588,12.068544417021181,"[18.78548457, 32.63731885, 34.73544749, 28.91293198, 20.11488272, 26.91748863, 27.56780405, 27.28387104, 15.99695617, 35.77338146]"
105.23486302077336,14.728200190090995,"[50.26784126, 37.81825359, 34.29883384, 45.50310272, 25.34395043, 48.43681845, 42.65527773, 42.18197518, 44.57140033, 44.43306364]"
91.38162013503919,19.631271480970703,"[53.38828606, 42.25051613, 42.35321863, 43.78656466, 42.63480347, 41.11360826, 43.97608514, 51.31374922, 39.25176727, 47.19125817]"
98.17400327433731,28.787450196611392,"[30.20369370, 24.62765145, 24.46179908, 23.24929001, 20.10557789, 21.28900369, 22.93541232, 34.46563658, 15.22049655, 22.52805359]"
107.81365676589328,108.57762105965949,"[54.95984383, 71.51247627, 65.83506685, 62.79986743, 59.59088895, 57.01527099, 64.90618501, 65.06474793, 64.51670497, 60.98834357]"
103.71331529762446,23.62463563319053,"[42.65268152, 53.13749732, 52.61685377, 51.97617383, 54.12314800, 48.15447223, 43.94655793, 41.41522151, 51.01142303, 53.82316806]"
100.33263211215554,15.101214356170544,"[44.94786890, 45.66559121, 49.83939353, 47.92211188, 48.47893925, 56.33484508, 55.78840696, 44.20863148, 52.13948475, 54.77442710]"
126.90571812379922,80.67545881263392,"[31.40085765, 40.96771793, 43.81053695, 34.25135553, 29.80490090, 34.15945925, 38.33893975, 41.78066905, 34.10501404, 30.85928983]"
78.38415545350809,36.78202786910762,"[33.40777675, 22.97952572, 34.72406247, 28.13841022, 26.35782494, 39.06453274, 27.04881077, 33.76287579, 32.83587065, 25.35919800]"
86.36954434002827,177.7350515493114,"[62.14473190, 62.63564446, 69.73525276, 62.23503919, 63.33701204, 65.82190777, 60.17038295, 66.56626146, 64.23580486, 67.73484468]"
121.43073334136857,53.851670316182975,"[45.77532016, 59.46570875, 58.88281591, 56.45504060, 58.58834191, 62.51531130, 55.64152013, 55.30670930, 52.11057338, 52.86535964]"
68.87742531905735,50.912358288278945,"[41.69071277, 39.28021303, 40.76255102, 39.93521777, 34.23850037, 36.08737946, 44.70182321, 41.08807678, 42.07482377, 33.77743466]"
62.71230104434829,159.8646076316626,"[71.96957119, 73.95405802, 70.50064258, 66.91435945, 76.78615917, 74.40080236, 70.55181535, 69.58181163, 75.57470299, 80.58066901]"
97.85955721555652,7.246660553747729,"[70.24155089, 70.46809865, 74.73261681, 75.22888876, 66.53748894, 73.32840583, 71.46767448, 64.63762326, 67.63868697, 70.57306293]"
96.55513230079178,82.51565827444657,"[49.02950363, 42.29399435, 48.11591472, 42.54315008, 47.17807671, 43.56134299, 40.40975139, 41.79800167, 42.12302010, 48.94512220]"
103.39918285207443,30.55652996546324,"[21.39685553, 21.16106747, 24.93345497, 30.82647681, 22.76356070, 24.03663709, 17.24578139, 24.45690561, 28.99532858, 23.45033363]"
120.83556527006937,6.2376872692338585,"[34.71209128, 38.64234334, 40.87700663, 28.78949626, 38.53760764, 46.93619536, 31.51947972, 39.39985962, 46.56506212, 47.35463089]"
93.3049211597459,4.776181373278629,"[28.15586044, 34.46074075, 28.15081630, 29.15985701, 22.71988649, 32.06573662, 29.33167614, 35.82158360, 34.10746048, 22.37139338]"
52.95906851047205,42.9304938576771,"[58.80104501, 64.74002887, 56.81232534, 62.51337850, 64.10644433, 54.11078400, 59.66129985, 59.45783491, 57.39517471, 50.08709844]"
89.29041550417094,23.213281659032468,"[38.36582761, 44.04230121, 37.56424230, 49.01590916, 43.25859906, 50.71960215, 38.62248900, 42.54367487, 53.53240425, 48.16240258]"
117.25251326363934,8.899670057362483,"[69.41654730, 69.41482506, 71.16894637, 77.31359222, 64.46592796, 62.82344062, 71.01794098, 64.82675488, 73.97223448, 64.27818773]"
129.22966680490538,1.432737224807051,"[60.56884685, 44.04808669, 46.40591323, 53.85220506, 49.11726283, 52.48281602, 54.37615307, 56.24827617, 58.99249874, 57.60466440]"
115.29364155316833,14.156386880560893,"[44.27592758, 44.37732485, 46.62899453, 38.52567898, 45.21322895, 39.07488562, 36.53761505, 39.24195438, 48.17679704, 49.22345537]"
111.72475437474102,17.08883028944001,"[59.75971088, 49.15858512, 52.15137368, 51.91959092, 54.87697188, 56.57457731, 50.73783450, 60.71963565, 56.95068784, 59.87664441]"
119.62085574208457,61.06351747473898,"[14.48810269, 17.13998156, 14.82667836, 21.28538609, 14.46008399, 5.87847703, 16.42350634, 19.02754132, 14.59649130, 18.05838124]"
73.60426463204503,151.13806214384886,"[71.33156813, 77.57821131, 73.57835488, 70.04284531, 72.88065933, 62.74124928, 76.65179994, 67.34300231, 62.06193574, 51.10064317]"
108.70034855018454,74.08428853759071,"[61.36619139, 61.92177095, 55.69840463, 64.27272042, 58.90621449, 58.79415079, 57.18731841, 57.51571707, 59.88719777, 53.52335440]"
117.33610693344531,89.18952694438948,"[37.59280390, 45.57032430, 36.84834087, 47.58285302, 41.70080588, 43.72138094, 53.95036319, 42.60413105, 42.69861985, 41.24642667]"
94.65525771412997,50.59940876405206,"[19.91905055, 19.38462371, 27.62092170, 24.53695066, 29.85394469, 20.33054273, 22.55086889, 26.64148673, 29.43000868, 29.33992572]"
88.7350233707391,76.54964619279873,"[36.74616834, 34.17372635, 32.70046804, 31.81960011, 41.28085833, 34.47707317, 40.52989363, 44.47873164, 38.88224016, 39.66910438]"
113.04101834961344,13.517508391847446,"[27.84953509, 28.72690428, 29.67614756, 28.74846102, 27.48705067, 42.36062093, 27.01857906, 32.24173444, 33.90505620, 37.43895121]"
83.67267112381552,148.74391474078277,"[54.31787574, 50.52205618, 49.01797277, 55.39104252, 42.62995741, 53.85948938, 46.03523961, 38.17405100, 42.84426271, 51.10305703]"
146.95920180429843,48.30122209477951,"[41.19823938, 41.44717791, 43.57586370, 47.02085286, 49.50597341, 55.05138965, 46.84168161, 40.15226655, 51.58027139, 47.41638533]"
101.26361018877228,26.454176177157517,"[52.23810614, 49.80030235, 34.94483330, 40.08359096, 38.72835149, 52.65779706, 45.86288007, 42.37689462, 43.22596072, 40.65500286]"
94.94243796654081,74.61031074511936,"[57.55404259, 70.46174657, 45.31917851, 53.77233052, 56.92354505, 56.16345581, 56.34547349, 55.31799844, 58.65252226, 55.97640433]"
125.6319071759523,22.60806579747291,"[26.48819753, 30.91187409, 24.34529966, 26.95887123, 36.76879146, 37.68982379, 35.13287681, 29.14234643, 16.94092370, 24.79473089]"
97.61878874745443,6.707511423921604,"[44.94299839, 44.19659967, 42.50681303, 48.20485140, 37.39308231, 39.56297626, 53.00623973, 37.54262935, 48.73304820, 40.24974419]"
86.94350898915093,45.6522242668408,"[69.04741039, 65.94439885, 60.02965681, 59.50089144, 62.58756994, 58.60465990, 68.22133171, 72.23651451, 72.68886038, 66.74977953]"
119.28243281495563,9.770976632970298,"[47.03876776, 57.34635991, 54.72302675, 51.93572617, 43.78057782, 53.37965721, 55.04426526, 48.38158347, 53.88999096, 56.99599065]"
85.73758347566144,69.92651223339499,"[51.01034618, 50.42294296, 49.54678526, 49.57193640, 45.90115442, 48.85706510, 41.33365890, 42.62370634, 45.70488127, 47.77481249]"
95.21707730189591,16.89273368918689,"[71.66034992, 63.43375113, 66.59164320, 67.77738790, 64.96280951, 68.65689903, 69.98974767, 62.86710414, 77.93649520, 62.87754652]"
99.55823081331769,7.129138913976196,"[34.61709411, 48.27305605, 48.40251045, 33.58278246, 46.62186264, 35.70609385, 41.32171112, 33.32620594, 42.14413169, 45.17639338]"
81.81155363087797,130.08169629566018,"[63.68630573, 68.05553524, 62.71460445, 60.18680409, 55.35396750, 66.55524250, 55.52544039, 65.54827579, 49.40331459, 66.38061275]"
133.99273241510488,31.747735143457795,"[55.40821123, 54.61359111, 48.79835760, 58.89725161, 39.50703916, 47.96071282, 53.84870366, 58.21270469, 61.24764341, 47.13697809]"
100.9341307143558,0.8059347408693401,"[61.40895152, 66.51402046, 52.46313074, 59.96612280, 62.30465443, 61.11706926, 60.49926976, 54.73529041, 58.45625656, 58.21244463]"
93.10648290485966,149.0446665114181,"[50.00109721, 45.29978431, 52.63582983, 52.43611322, 52.83725222, 44.44019222, 45.01661811, 50.19126787, 38.78778420, 43.25927819]"
109.66843736486572,9.259297847859202,"[41.90393571, 30.38501355, 28.58702065, 29.56818442, 31.90699509, 29.71816598, 40.06018889, 43.33643190, 36.51218509, 33.53522279]"
82.65767213165499,5.649463768615471,"[51.90890423, 50.35740165, 43.90978200, 50.85606782, 45.55611080, 50.89044816, 49.15078466, 44.63282968, 54.44654241, 39.94390080]"
90.92423736205758,20.48468281980745,"[52.91815131, 48.99036273, 54.67303710, 47.50334270, 49.83514166, 41.56607977, 58.91194859, 41.12179390, 53.18573826, 56.20991874]"
80.45149700590605,16.55275565199027,"[50.53392992, 49.73058512, 56.29819637, 55.28848194, 59.64716118, 61.39431301, 57.10673274, 54.54989245, 55.00325794, 57.65716566]"
117.5070914928136,70.12512987368243,"[39.48016157, 51.70395689, 47.23778915, 46.90143938, 42.61899265, 48.85973681, 45.76589651, 50.02300448, 43.69894466, 38.93086539]"
131.4285218882428,109.73477083415597,"[70.43280116, 64.05600320, 67.11780023, 61.67151133, 74.54804280, 64.40297804, 71.94715085, 62.29536666, 67.41076473, 77.21222967]"
133.8662479964327,27.921000881194246,"[28.87903463, 28.63066821, 37.57238429, 30.13635274, 26.16436403, 29.26705620, 38.25975885, 41.21912291, 32.83197072, 20.40458186]"
162.67149782942406,51.42498560753109,"[46.66637416, 46.04202012, 44.67706101, 47.68395150, 38.46104281, 46.15622511, 43.04583508, 41.45901097, 43.79588975, 46.19651597]"
105.08207048262929,41.69668006984779,"[52.87800559, 41.12790265, 48.50040577, 48.32927537, 53.40883134, 45.43609812, 46.20810602, 47.34973101, 49.16036950, 58.03096396]"
111.68753810453238,49.65517239838915,"[57.47976020, 54.95131311, 41.99391110, 57.08777789, 64.94984724, 48.18516161, 54.84188283, 60.77609087, 59.42444042, 56.45462209]"
126.25969260804081,56.336392143627435,"[39.43340821, 37.88166547, 35.76556976, 29.10395815, 36.99038497, 38.54539694, 35.52326947, 38.15573966, 40.84254352, 43.60166489]"
91.62693415688639,22.62005509369767,"[21.75083165, 30.55167683, 40.94655556, 30.61656804, 29.22851105, 37.79563503, 30.49748614, 32.66032434, 26.70421166, 43.47440076]"
73.77012074604664,52.34329990322306,"[34.80081368, 43.13598666, 36.66789936, 34.14781708, 35.53967566, 38.07047482, 38.27319097, 39.72018631, 35.05447431, 43.80280495]"
102.22192711874928,19.383681363817754,"[24.88657135, 34.95617236, 23.82748253, 30.91208826, 26.43897720, 19.14158798, 35.93833525, 37.45565440, 27.46031909, 33.08013912]"
84.46643523695106,1.9643076853591155,"[85.38469218, 85.57014767, 88.10686496, 85.13388243, 82.48167231, 79.31138567, 81.92828491, 81.47888689, 96.22229979, 81.23122609]"
108.88890925095887,3.049551819104924,"[33.99189081, 42.25193264, 36.84757892, 37.64759780, 33.88576441, 37.38909464, 39.12802937, 31.19084925, 40.39251813, 34.72680749]"
107.52349771861714,81.23009355130412,"[60.45734077, 59.45931510, 57.39855429, 50.86335774, 59.35368926, 62.71979248, 57.29649415, 61.46652914, 57.18702676, 54.05036841]"
90.13117029419412,70.10065463367324,"[33.44121876, 34.36850184, 22.39257747, 27.51047754, 24.22735815, 31.16292044, 29.03250356, 39.29081281, 22.83359491, 20.35912217]"
105.58980346294658,39.99513611201356,"[56.53954986, 47.77699927, 45.97218759, 53.04737069, 53.18554296, 51.54793279, 58.87359748, 44.51471215, 54.51864210, 50.40426369]"
85.16386322128587,86.7317787324275,"[65.40062318, 62.29675353, 55.20190845, 59.52726720, 64.23920850, 63.80333737, 59.59230221, 52.65543275, 68.42289248, 63.99295566]"
76.34526719100548,39.105806875071735,"[57.42878523, 55.82065479, 46.15181813, 44.72731791, 59.15722140, 58.48842480, 54.13544749, 56.66654253, 53.15311922, 52.61916774]"
120.56287888971461,88.93867511512937,"[62.29034811, 70.34722653, 67.19015283, 69.36863083, 67.97806690, 65.15907404, 69.01641274, 73.10221379, 71.15321926, 66.84793032]"
115.98079887475748,17.68394422170775,"[68.99849416, 78.73934963, 69.02420219, 83.29584526, 73.63897328, 76.66906508, 71.02913143, 74.79875485, 63.85872684, 69.65836694]"
109.89627341727956,3.6133268806209937,"[71.62950487, 66.47176340, 56.13252658, 63.73826152, 77.43609081, 69.48166521, 65.85748897, 70.73260354, 76.16965749, 67.90986141]"
90.79871485991225,18.328821239960515,"[58.19769767, 60.49831327, 53.58832933, 50.83731622, 57.33466060, 57.81983526, 50.74294280, 58.27107082, 50.64764963, 58.41002978]"
118.72738593021874,81.71536693172996,"[29.77499851, 41.47482530, 41.97331461, 38.26952075, 35.97831669, 38.75163826, 42.89176696, 40.42814817, 39.84180221, 34.06523316]"
100.58192511992513,22.64988606047115,"[64.30140756, 78.38337028, 66.51649310, 66.27289163, 70.37904731, 66.85511102, 73.34007480, 68.09347248, 51.76002847, 57.47117549]"
70.26784340813086,19.064751070586247,"[10.10892458, 14.62400518, 27.43696922, 23.69361252, 21.59050628, 20.36530525, 24.29811232, 9.80758827, 15.57509833, 19.53143859]"
94.14119433138363,5.923819227847264,"[67.38387365, 62.69704419, 63.53211659, 68.88266660, 60.01567765, 56.65250357, 68.03773470, 61.63417414, 56.63498886, 64.68531466]"
105.18157204775001,28.907534831394987,"[71.64568711, 69.80096022, 66.27172846, 72.78395957, 73.02913255, 62.98766686, 71.52602881, 69.40615901, 60.53891147, 60.38003998]"
67.93699145133449,11.27758231669275,"[59.57170731, 51.82786884, 64.08860886, 63.14359780, 60.48230397, 60.86015553, 56.44449060, 69.42852485, 56.07177318, 61.23264854]"
115.23641574630851,60.35678045507602,"[41.95045642, 31.27344176, 34.26475169, 31.06815152, 27.18486447, 34.07931508, 27.35024857, 24.60933847, 31.83273627, 33.01032699]"
101.74547222381581,13.110192082221033,"[71.50120176, 69.14862119, 73.95848497, 71.13961413, 64.51139705, 69.85420948, 67.35563630, 69.60766702, 61.55855531, 69.97007846]"
80.73338870976593,68.3522550312006,"[17.20390080, 21.68542987, 16.81465601, 19.32860672, 27.25004122, 21.14970367, 18.96958980, 17.16629193, 17.01162195, 27.40061115]"
103.67423178726838,19.582807291676556,"[59.97858021, 61.08079076, 56.87877989, 55.80576581, 55.26281023, 49.51361085, 52.63708752, 51.03118663, 60.11966893, 58.54537628]"
105.89325759141998,110.88228460598586,"[67.02529119, 59.95208563, 67.67780034, 74.10745968, 69.04848746, 70.09857299, 70.37423115, 61.87808116, 73.83920119, 65.34145634]"
94.55758841526148,16.288735925629023,"[22.81943365, 26.52449530, 23.45669325, 21.32096304, 20.09620377, 33.13792575, 27.50553052, 14.81817439, 27.64963337, 23.94087869]"
